ENGELS ACRES,,NAHE LLC,646-894-9076,"1337 CORBIN HILL ROAD, SLOANSVILLE, NY 12160"
GROUNDWORKS LANDSCAPING INC,design@groundworkslandscaping.com,LUMBER AND SALT,917-687-0063,"5570 SOUND AVE, RIVERHEAD, NY 11901"
R J SCHICKLER NURSERY,,EMMAS GARDEN GROWERS INC,631-692-7627,"285 SWEET HOLLOW ROAD, HUNTINGTON, NY 11743"
DAVIS NURSERY LLC,,SCHICHTELS NURSERY INC,716-592-9383," HOFFMAN ROAD, SPRINGVILLE, NY 14141"
MICHAEL BESHON,,FIG,315-373-6152,"3170 RESTON DR, BALDWINSVILLE, NY 13027"
OAK HILL GREENHOUSE,Filedvia@wvva.com,ALEX FARM/ JERSEY FARM PRODUCE INC,908-797-0718,"51 CHAMBERST ST, NEW YORK, NY 10007"
NOON CONSULTING,desiree@noonconsulting.art,SHADE TREES NURSERY INC,631-722-4041,"1875 MAIN ROAD, JAMESPORT, NY 11947"
BOICES FARM,lbrg@co.ulster.ny.us,TRIPLE P FARMS LLC,585-948-8100,"9 ORCHARD STREET, OAKFIELD, NY 14125"
BOICES FARM,krsh@co.ulster.ny.us,LAMAYS TREE SERVICE INC,631-549-8733,"DURYEA RD & MAXESS, MELVILLE, NY 11747"
BOICES FARM,nami@co.ulster.ny.us,SAN DAMIANO FARM,845-335-1006,"21 FRANCISCAN WAY, GARRISON, NY 10524"
BOICES FARM,tourism@co.ulster.ny.us,LEE'S EGG FARM 2 LLC,845-292-0000,"525 BRIGGS HIGHWAY, ELLENVILLE, NY 12428"
BERLE FARM,berlefarm@gmail.com,ZUHOSKI FARMS,631-734-5036,"11825 OREGON ROAD, CUTCHOGUE, NY 11935"
MARBRI NURSERY LLC,,STONEY CREEK NURSERY,607-280-2526,"883 ROUTE 34, GENOA, NY 13071"
ROBINSONS FLORIST & GIFTS,,YULE TREE FARMS,607-324-5374," BAILEY HILL ROAD, BISHOPVILLE, NY 14804"
LEAF ME BE,,HENRYS GARDENS INC,,"7884 SISSON HIGHWAY, EDEN, NY 14057"
TAIDA ORCHIDS NY INC,,JUNIORS DESIGN AND BUILD FIRM,716-444-2952,"7804 BLEY RD, EDEN, NY 14057"
GREEN FROG CONSULTING LLC,,MCENROE ORGANC FARM,518-789-3252,"194 COLEMAN STATION ROAD, MILLERTON, NY 12546"
WATAUGA FALLS MARKET,,SUNNY MEADOWS GREENHOUSE,,"9448 BULL HILL ROAD, PRATTSBURGH, NY 14873"
WEAVER'S FARM MARKET,,DABS LANDSCAPING LLC,518-356-3953,"1640 DUANESBURG ROAD, SCHENECTADY, NY 12306"
ZIMMERMANS HOMEGROWN PRODUCE,,FINCH FARM,607-287-2266,"2288 HOG MTN ROAD, FLEISCHMANNS, NY 12430"
VERDERBER LANDSCAPE NURSERY INC.,VERDERBERINFO@GMAIL.COM,AUGUSTINE BROS CORP,845-338-4936,"200 SAWKILL ROAD, KINGSTON, NY 12401"
MARTIN GILBERT GREENHOUSE,,SHAOLIN GALORE EXOTICS,,"1018 POST AVE, STATEN ISLAND, NY 10302"
DREAMING GREEN NURSERY,,SEED SONG FARM & CENTER,845-902-8154,"160 ESOPUS AVENUE, KINGSTON, NY 12401"
DAISY GARDEN CORP,,YAGER FARMS,716-992-9644,"2163 NEW JERUSALEM ROAD, EDEN, NY 14057"
WENGERD NOAH,,PIKES GREENHOUSE,585-208-6041,"5672 EAVON LIMA ROAD, AVON, NY 14414"
MARK MOSKOWITZ LANDSCAPE DESIGN,MMLDLANDSCAPE@AOL.COM,COCOEDGE INC,,"141 BEACH 56TH PLACE, ARVERNE, NY 11692"
5 CORNERS GREENHOUSE,,DALESSANDROS NURSERY & LANDSCAPING,315-738-0434,"1346 HIGBY ROAD, FRANKFORT, NY 13340"
JIM STAKEY GREENHOUSES LLC,,ROSEDALE NURSERIES INC,,"133 MILLS ROAD, WALDEN, NY 12586"
PETAL CREEK FARM LLC,,ERWAY FARMS LLC,716-308-2997,"4202 WILLOW, WILSON, NY 14172"
J&E GREENHOUSE,,MYSTIC FARM,518-753-4966,"22 MEADOWVIEW DRIVE, SCHAGHTICOKE, NY 12154"
ADK GROWERS LLC,,DECKER PAMELA,585-298-1110,"1935 COUNTY ROAD 28, CANANDAIGUA, NY 14424"
FINKS COUNTRY FARM INC,ndcary@vorys.com,GRANDPAS NURSERY & GARDEN INC,315-483-6784,"6720 ROTTERDAM ROAD, SODUS, NY 14551"
LAUREL GROVE GREENHOUSE LLC,,LAKESIDE SOD SPLY CO IN,716-741-2877," FREY FARM-8850 GOODRICH ROAD, CLARENCE CENTER, NY 14032"
MANDY SPRING FARM NURSERY INC,info@mandysnursery.com,HOLLOW CREEK FARMS INC,585-226-8593,"2124 DUTCH HOLLOW CREEK ROAD, AVON, NY 14414"
ALAN FRANKES NURSERY,,SIBIGA NURSERY FARM,716-941-6304,"5595 SHERO ROAD, HAMBURG, NY 14075"
GUPTILLS GREENHOUSE,,CLAIRES GARDEN CENTER,845-828-6632,"210 HAVILAND HOLLOW ROAD, PATTERSON, NY 12563"
PINE ROSE FARM LLC,,MARIANNE ZIMMERMAN,607-243-8681,"6237 READING ROAD, ROCK STREAM, NY 14878"
CHARIS MEADOW FARM,,GRASSE RIVER HEMP,315-212-6002,"55 LOWER PINE STREET, POTSDAM, NY 13676"
HEAVEN SENT FARM,searighthomes1@aol.com,PATRIOT GARDENS,315-375-6633,"1111 NORTHUMBERLAND ST, MORRISTOWN, NY 13664"
HICKORY HOLLOW LANDSCAPERS LTD,hickoryhollow@optonline.net,WJF FARMS LLC,,"11750 OREGON ROAD, CUTCHOGUE, NY 11935"
GARDENIA DESIGNS LANDSCAPING INC,fdm@wjntx.jmf.ou.cta,FRANCINES,607-821-8933,"164 CHAPEL STREET, WINDSOR, NY 13865"
JJ'S FLOWERS,info@jjsflowers.co.uk,HILLTOP GREENHOUSE,518-339-4212,"84 HUMPHREY WAY, VALLEY FALLS, NY 12185"
EWECASTLE,hello@newcastlefruitproduce.com,BEHNS BEST PERENNIALS INC,518-766-9820,"4569 RT 66, MALDEN BRIDGE, NY 12115"
CHEAP SAMS PLANT BARGAINS LLC,tips@cnn.com,MARCOS DIEGO FLOWERS,315-622-0570,"4511 BUCKLEY RD, LIVERPOOL, NY 13088"
LAKESIDE SOD SUPPLY CO IN,example@mail.com,GARDEN OF EVE LLC,631-722-8777,"4558 SOUND AVENUE, RIVERHEAD, NY 11901"
DOUBLE A VINEYARDS INC,,WALSH MIKE & SONS GREENHOUSES INC,631-475-2698,"328 PATCHOGUE-YAPHANK ROAD, EAST PATCHOGUE, NY 11772"
CANAAN GENERALSTORE LLC,,COPIA MARKETS CORPORATION,914-533-7242,"475 SMITH RIDGE RD, SOUTH SALEM, NY 10590"
ORNAMENTAL PLANTINGS GREENHOUSE,,L & M GREENHOUSES,845-583-4648,"1986 ROUTE 17B, BETHEL, NY 12720"
WAYSIDE FARMS,info@iloveny.com,WOODCHUCK MEADOWS NURSERY & GREENHOUSE,315-678-1431,"8993 DINGLEHOLE RD, BALDWINSVILLE, NY 13027"
ZUKE ACRES LLC,,HILLTOP GREENHOUSE,315-536-1063,"2664 ROUTE 364, PENN YAN, NY 14527"
"ZINO NURSERIES AND LANDSCAPING, INC",tips@cnn.com,HILLCREST GARDENS,607-339-6485,"1 HILLCREST DRIVE, DRYDEN, NY 13053"
LOCAL ROOTS FARM,jason@localrootsfarm.com,DEBUCKS SOD FARM OF NY,845-258-4131," INC - GLENWOOD ROAD, PINE ISLAND, NY 10969"
COUNTRY FLOWERS GIFTS & GOODIES INC,customer-service@radaris.com,BEDS & BORDERS INC,631-298-1836,"600 LAUREL LANE, LAUREL, NY 11948"
PEAT & SON CORPORATION,,BRIZZELL FARM & GREENHOUSES,518-857-7873,"22 GUTBRODT ROAD, MELROSE, NY 12121"
BOBS TREES,bobstrees1227@gmail.com,WAYSIDE GARDEN CENTER,585-223-1222,"124 PITSFORD PALMYRA RD, MACEDON, NY 14502"
CHAMBERLAIN ACRES,,SHILOW FARM AND LANDSCAPING,315-402-6184,"383 COUNTY ROUTE 7, HANNIBAL, NY 13074"
SCENIC HILL GREENHOUSE,info@amishgateway.com,JOHNSTONE FLORIST,518-673-2711,"136 GRAND STREET, PALATINE BRIDGE, NY 13428"
FLOWERING MDOW NRS INC,,CURDIES CREATIONS,518-834-0160,"1831 ROUTE 9, KEESEVILLE, NY 12944"
STONE BROTHERS,backtalk@indyweek.com,LINDA J HAHN,315-635-9328,"8630 DUNHAM ROAD, BALDWINSVILLE, NY 13027"
PACHAMAMA MARKET GARDEN LLC,,MOUNTAIN VIEW GARDENS,845-339-0451,"396 BROADWAY ROUTE 9W, ULSTER PARK, NY 12487"
TNT GREENHOUSES,,SEGUIN FAMILY FARM,518-637-2266,"659 NASHVILLE RD, SARANAC, NY 12981"
LA CORTES FARMSTAND,,LORIS LNDSCP&PERENNIAL,607-637-3700,"19 TRESTLE ROAD SUITE 2, HANCOCK, NY 13783"
GOSSETT BROTHERS NURSERY,gossettnursery@gmail.com,D&J BRAWDY FARMS INC,716-818-5786,"8053 JENNINGS ROAD, EDEN, NY 14057"
PARMELEE FARMS INC PULLYS FARM MKT,,DECORATIVE GARDENS INCORPORATED,631-727-9511,"3726 MIDDLE COUNTRY ROAD, CALVERTON, NY 11933"
JC & PC CORP DBA CERES FARM,,DAVIS STELLA,607-765-2799,"3 MATSON ROAD, RICHFORD, NY 13835"
CHEEVER COUNTRY GARDENS,essex@cornell.edu,STARR NURSERY LLC,516-496-4434,"4152 MIDDLE COUNTRY RD, CALVERTON, NY 11933"
SMIL'N BLOOM,,WORTH EVERY PENNY LLC,646-494-5653,"480 SAINT MARKS AVE, BROOKLYN, NY 11238"
BITTERSWEET FARM,bittersweetfarmattewksbury@gmail.com,A J TEETER FARM,607-280-1494,"71 GRAY ROAD, ITHACA, NY 14850"
WHITMORE NURSERIES INC,,HORST FARM MARKET,607-869-4543,"2604 COUNTY RD 129, ROMULUS, NY 14541"
MOUNTAIN VIEW HANDCRAFTED GIFTS AND THINGS LLC,,BRIARCLIFF SOD INC,631-734-6366," MAPLE LANE, PECONIC, NY 11958"
ALTAMONT ORCHARDS INC,,HIDDEN VIEW GREENHOUSE,,"16 CAVANAUGH CORNERS ROAD, BOMBAY, NY 12914"
HILLTOP NURSERY & GARDEN CENTER,info@hilltopnurseryny.com,MAJOR BLOSSOM FARM LLC,917-250-0626,"5098 RT 17M, NEW HAMPTON, NY 10958"
WILLY NILLY GARDENING LLC,houghshelly@yahoo.com,JOES PLANT SHACK,315-491-3167,"5632 GULF RD, CHITTENANGO, NY 13037"
WILLY NILLY GARDENING LLC,srhough@adelphia.net,MILL POND EVGRN NUR,315-532-2665,"13069 IRA STATTION ROAD, MARTVILLE, NY 13111"
SARATOGA SOD FARM INC,info@saratoga.org,DOUBLE A VINEYARDS INC,716-672-8493," KUHRT RD EAST OF KING RD, FORESTVILLE, NY 14062"
MILL POND EVERGREEN NURSERY,,SUNNY GARDEN GREENHOUSES,845-297-4400,"2238 ROUTE 9D, WAPPINGERS FALLS, NY 12590"
MORRIS HEMP,,DOUG-MAR FARMS,315-776-5877,"10090 STATE RT 38, PORT BYRON, NY 13140"
ERIE WAY TREE FARM,jill@erieway.com,SUSAN BISHOP,315-481-8503,"952 LICK STREET, GROTON, NY 13073"
WILD APPLE MULCH INC,,MARKRISTO FARM,518-325-4261,"2891 ROUTE 23, HILLSDALE, NY 12529"
VANBUREN ENTERPRISES,mlittle@townofroyalton.org,T J MART INC,646-775-8075,"188 ECHO AVE, MILLERPLACE, NY 11764"
SKY-HIGH TURF FARM,,COASTAL GREENHOUSES LLC,631-727-1980,"2296 SOUND AVENUE, BAITING HOLLOW, NY 11933"
BROOKLYN BOTANIC GARDEN,,DEFISHER GREENHOUSES,315-483-8175,"7241 RIDGE ROAD, SODUS, NY 14551"
W3WORKS,babsberg@earthlink.net,WILLIAMS FRUIT FARM,845-389-1700,"478 RED TOP ROAD, HIGHLAND, NY 12528"
W3WORKS,knagorski@explorebrainerdlakes.com,CHAMPLAIN PEONY COMPANY,518-637-7640,"1444 STATE ROUTE 22, ESSEX, NY 12936"
W3WORKS,eng.salaheldine@live.com,SANDY'S GARDEN CENTER,631-878-2193,"221 DAYTON AVE, MANORVILLE, NY 11949"
W3WORKS,dave.paris@w3works.com,HOMEGROWN NURSERIES AND FARM LLC,917-848-4413,"635 LYNDHURST MUSEUM LANE, TARRYTOWN, NY 10591"
ROCKEFELLER RANCH LLC,,BUTTERFLY EFFECT,315-759-5765,"79 STARK STREET, WATERLOO, NY 13165"
CUMMINS NURSERY/INDIAN CREEK FARM,,DARK HOLLOW FARMS,607-627-6582,"686 COUNTY ROAD 21, SMYRNA, NY 13464"
AMOS ZITTEL &SONS INC,,DEADHEAD FARMS,914-388-4600,"147 RIVERSIDE AVE, HURLEY, NY 12443"
COUNTRYSIDE POWER & LANDSCAPE,,ARTHUR'S GREENHOUSE,,"27 FULLER ROAD, PERU, NY 12972"
WEGMANS #156,,DOUBLE A VINEYARDS INC,716-672-8493," BENNETT STATE RD, SILVER CREEK, NY 14136"
STARKIE BROS GARDEN CENTER,,PRIANTI FARMS INC,631-499-0772,"47 EAST DEER PARK ROAD, DIX HILLS, NY 11746"
JOSEPH HEBERLE FARMS,Preis@rochester.rr,PLEASANT VALLEY FLOWERS,315-684-3621,"4993 PLEASANT VALLEY ROAD, MORRISVILLE, NY 13408"
KENNETH J LINDSTROM,o@z.zR,SUNRISE FARM,631-475-3565,"62 HEWLETT AVENUE, EAST PATCHOGUE, NY 11772"
KENNETH J LINDSTROM,R@i.rs,JUNIPER HILL FARM,518-524-5652,"82 LOUKES LANE, WESTPORT, NY 12993"
KENNETH J LINDSTROM,M@X.WI,POTT'D,585-474-7925,"105 ANDERSON AVE, ROCHESTER, NY 14607"
"SMOKING LIZARD, LLC",,STONEY LONESOME FARM LLC,607-869-4422,"1586 COMBS ROAD, OVID, NY 14521"
ALLEN Z ZIMMERMAN,,BLAKE TOM VEHICLE,716-8166215,"91 TAMPA DRIVE, BUFFALO, NY 14220"
C&J FARMS & GREENHOUSE LLC,,PETALS N POTS GRNHOUSES,315-654-2856," MILLENS BAY ROAD, CAPE VINCENT, NY 13618"
CLEATUS FARMS INC,cfhydroponics@gmail.com,ROBINSON GARDENS,716-481-3540,"367 SOUTH MAIN STREET, HOLLAND, NY 14080"
WERNER FARMS,,DAVES VEGGIES & GREENHOUSES,607-543-0226,"5178 NYS RTE 41, HOMER, NY 13077"
TICKLE THE EARTH,Support@DesignerStoneInc.com,JIM BOB'S GREENHOUSE,518-795-0694,"290 MCGOWEN RD, SCHAGHTICOKE, NY 12154"
CLARKS LAVENDER FARM,,GUIGNARDS GREENHOUSES,315-408-4951,"6570 #4 ROAD, LOWVILLE, NY 13367"
SHAQDIS BOOKS & MARKETPLACE INC,,MONROE DEPT OF PARKS,585-753-3081,"750 EAST HENRIETTA ROAD, ROCHESTER, NY 14623"
BOUTONS GREENHOUSES,,ADS LANDSCAPES INC,845-877-0422,"80 RIDGE ROAD, DOVER PLAINS, NY 12522"
NATURAL BRIDGE FARM,arogers@verduraproperties.com,LANSINGS FARM,518-374-1637,"204 LISHAKILL ROAD, SCHENECTADY, NY 12309"
SLATER FARM,obituary@tribstar.com,FRANK DIMAGGIO LANDSCAPING INC,516-931-3629,"782 SOUTH OYSTER BAY RD, HICKSVILLE, NY 11801"
SLATER FARM,howard.greninger@tribstar.com,BALET FLOWERS & DESIGN LLC,518-584-8555,"5041 NELSON AVENUE EXT, MALTA, NY 12020"
NFK ENTERPRISES,agriculture@erie.gov,ROEMER FARMS LLC,,"250 GEDNEY HILL ROAD, COEYMANS HOLLOW, NY 12046"
NFK ENTERPRISES,0jfcnrc@icloud.com,ROCKCREST GARDENS INC,845-266-5203,"2313 SALT POINT TURNPIKE, CLINTON CORNERS, NY 12514"
PALMITERS GARDEN NRSY,,GREENLAWN SOD FARMS INC,631-929-4900,"1375 SOUND AVENUE, WADING RIVER, NY 11792"
HILLTOP GREENHOUSE,hello@hilltopgreenhousea2.com,CHICKADEE VALLEY FARM LLC,518-696-3896,"320 STONY CREEK ROAD, HADLEY, NY 12835"
NORTHERN DUTCHESS BOTANICAL GARDENS,,NATURAL LANDWORKS,716-537-2927," MARBLE SPRINGS ROAD - SHANNON, DELEVAN, NY 14042"
CONSTANTINE CONST AND FARM INC,,CREEKSIDE GREENHOUSE,,"4557 SOUTH LEBANON ROAD, EARLVILLE, NY 13332"
MAPLE RIDGE ENTERPRISES,,ROSE HILL HOUSE FARMS,315-382-8076,"2770 ROSE HILL RD, MARIETTA, NY 13110"
FROSCHAUERS GREENHOUSES,,VERONICAS GARDENS,845-687-9026,"110 KRIPPLEBUSH ROAD, STONE RIDGE, NY 12484"
CAROL WATSON GREENHOUSE & LANDSCAPING INC,,KNOWN SOURCE LLC,518-339-9103,"939 SARATOGA RD, BALLSTON LAKE, NY 12019"
NAHE LLC,shopnahepr@gmail.com,TWIN PINE GREENHOUSE,518-332-7500,"750 PHILLIP ROAD, FORT PLAIN, NY 13339"
SCHICHTELS NURSERY INC,14141info@schichtels.com,LAKESIDE SOD SPLY CO IN,716-741-2877," OFFICE TV BOOT TONAWAND CREEK, ROYALTON, NY 14094"
EMMAS GARDEN GROWERS INC,,MERCANTILE GREENHOUSE,315-858-2703,"235 DROPP ROAD, RICHFIELD SPRINGS, NY 13439"
HOOVER MAHLON & MARTHA,,NNY WINDY ACRES NURSERY INC,315-771-8340,"23672 CO RT 3, LA FARGEVILLE, NY 13656"
BOCES ERIE-CATTARAUGUS LOGUID ED CTR,,PANEKS PICKIN PATCH,585-589-6155,"41 SCHUYLER STREET, BELMONT, NY 14813"
NG GROWERS INC DBA NANTICOKE GARDENS,,SUMMERTIME BLOOMS,716-791-3369,"2901 DICKERSONVILLE ROAD, RANSOMVILLE, NY 14131"
ZUHOSKI FARMS,Farmszuhoskifarm@gmail.com,CENTURION FARM LLC,706-315-7471,"287 CREEK ROAD, LOCKE, NY 13092"
LUMBER AND SALT,us.brooke@mazurandco.com,OUTLANDERS,716-536-3399,"753 PAYNE AVE, NORTH TONAWANDA, NY 14120"
SHADE TREES NURSERY INC,,MATTS TREE FARM & LNDSC,631-875-1465,"309 WEEKS AVENUE, MANORVILLE, NY 11949"
BUTTENSCHON TREE FARM,,JAY W GUILD WHOLESALE GROWER,631-765-5299," NORTH ROAD - COUNTY ROAD 48, PECONIC, NY 11958"
YULE TREE FARMS,Dan@StutzmanFarms.net,RAYMOND Z NOLT,607-243-7633,"5330 GRAVEL RUN RD, DUNDEE, NY 14837"
HENRYS GARDENS INC,info@nurserytrees.com,THE NATURAL WAY ORGANIC LANDSCAPING INC,631-224-3486,"246 ROCKAWAY STREET, ISLIP TERRACE, NY 11752"
FIG,Nurseryinfo@wanderlustnursery.com,WEINHEIMER FARMS,716-731-4059,"6806 SHAWNEE ROAD, NORTH TONAWANDA, NY 14120"
STONEY CREEK NURSERY,Cindy@stoneycreeknursery.com,RENSHAW & DAUGHTERS LLC,585-738-5027,"146 CHARLOTTE STREET, CANANDAIGUA, NY 14424"
SAN DAMIANO FARM,SCIInfo@AtonementFriars.org,SCHICHTELS NURSERY INC,716-592-9383,"11770 ROUTE 39, SARDINIA, NY 14030"
MCENROE ORGANC FARM,info@durst.org,JENKINS & LUEKEN ORCHARDS,845-255-0999,"69 YANKEE FOLLY ROAD, NEW PALTZ, NY 12561"
ALEX FARM/ JERSEY FARM PRODUCE INC,,HEWITTS GARDEN CENTER INC,518-399-4959,"607 FEURA BUSH ROAD, GLENMONT, NY 12077"
SEED SONG FARM & CENTER,12401info@seedsongfarm.org,ELI B MARTIN,518-993-4178,"392 BROOKMANS CORNERS RD, FORT PLAIN, NY 13339"
LEE'S EGG FARM 2 LLC,,DEHNS FLOWERS INC,518-885-6222,"15 TRIEBLE AVE, BALLSTON SPA, NY 12020"
TRIPLE P FARMS LLC,,ADIRONDACK NATURALS,518-891-4057,"993 STATE ROUTE 3, SARANAC LAKE, NY 12983"
FINCH FARM,,CREEK SIDE GREENHOUSE,000-000-0000,"9670 CTY RD 3, FREEDOM, NY 14065"
JUNIORS DESIGN AND BUILD FIRM,,PRISTINE ACRES,607-263-2158,"793 COUNTY HIGHWAY 10, LAURENS, NY 13796"
SUNNY MEADOWS GREENHOUSE,info@amishgateway.com,PERFECTLY BLENDED FARM,716-258-0645,"3819 RICEVILLE ROAD, MACHIAS, NY 14101"
SHAOLIN GALORE EXOTICS,,SUNFROST FARMS INC,845-679-6690,"217 TINKER STREET, WOODSTOCK, NY 12498"
MYSTIC FARM,mystictreefarm@gmail.com,ALMOSTA FARM,610-425-2583,"201 GANSEVOORT RD, GANSEVOORT, NY 12831"
AUGUSTINE BROS CORP,,COUNTRYSIDE PRODUCE,315-536-7054,"2487 BALDWIN ROAD, PENN YAN, NY 14527"
DABS LANDSCAPING LLC,,BUCKLEYS FLOWER SHOP IN,631-324-0966,"75 MONTAUK HIGHWAY, EAST HAMPTON, NY 11937"
YAGER FARMS,,MICHALEEN'S FLORIST & GREENHOUSE,607-257-3203,"2826 NO TRIPHAMMER, ITHACA, NY 14850"
COCOEDGE INC,,PARDIS PLANTS DBA FOLIAGE GARDEN,212-989-3089,"190 NORTH DIVISION AVENUE, BLUE POINT, NY 11715"
DALESSANDROS NURSERY & LANDSCAPING,,BONSAI BOY,631-569-4200,"1091 MONTAUK HWY, PATCHOGUE, NY 11772"
LAKESIDE SOD SPLY CO IN,,ORLOPS GREENHOUSE,518-785-6313,"4070 RIVER ROAD, SCHENECTADY, NY 12309"
GRASSE RIVER HEMP,mail@potsdamcoop.com,AGLE HENRY W&SONS INC,716-992-4290,"7952 GOWANDA STATE ROAD, EDEN, NY 14057"
DECKER PAMELA,,CHERRY VALLEY GRHSE,315-823-0629,"599 CO HWY 32A, CHERRY VALLEY, NY 13320"
HOLLOW CREEK FARMS INC,,GOODNESS GARDENS INC,845-355-4757,"377 COUNTY ROUTE 12, NEW HAMPTON, NY 10958"
SIBIGA NURSERY FARM,customer-service@radaris.com,INTERNATIONAL BONSAI ARBORETUM,585-334-2595,"1070 MARTIN ROAD, W HENRIETTA, NY 14586"
PATRIOT GARDENS,lineberger@gmail.com,WIEMER HERMANN J-VNYARD,," COUNTY RD 16, PENN YAN, NY 14527"
GRANDPAS NURSERY & GARDEN INC,,BAXTERS TREE FARM LLC,607-967-8516," N. SANFORD ROAD, NO. SANFORD, NY 13730"
WJF FARMS LLC,Tranglesarina.trangle@newsday.com,BATAVIA TURF LLC,585-548-2552,"7939 BANK STREET ROAD, BATAVIA, NY 14020"
FRANCINES,occ@oakwoodohio.gov,PLANTS UNLIMITED LLC,607-279-9159,"6255 DRESSERVILLE RD, MORAVIA, NY 13118"
GARDEN OF EVE LLC,Thegardenofevee@gmail.com,"MISS PERRY FARMS, LLC",646-935-9367,"9767 STARR HILL ROAD, REMSEN, NY 13438"
HILLTOP GREENHOUSE,hello@hilltopgreenhousea2.com,DELALIO SOD FARMS LLC,631-242-3700," RANDALL ROAD & COOPER STREET, SHOREHAM, NY 11786"
COPIA MARKETS CORPORATION,,E LOPEZ NURSERY,631-734-5353,"36660 MAIN ROAD, CUTCHOGUE, NY 11935"
WOODCHUCK MEADOWS NURSERY & GREENHOUSE,,BROOKSIDE NURSERY,585-332-4019,"12172 EAST YATES CENTER ROAD, LYNDONVILLE, NY 14098"
HILLTOP GREENHOUSE,hello@hilltopgreenhousea2.com,LINCOLN PARK NURSERY LLC,716-692-6100,"147 OLD NIAGARA FALLS BLVD, AMHERST, NY 14228"
L & M GREENHOUSES,,CORALS CORNER AND CONES,518-337-6643,"35 NORTH PARK STREET, CAMBRIDGE, NY 12816"
HILLCREST GARDENS,,PRESTONS GARDEN CENTER INC,585-265-2490,"1640 STATE ROUTE 104, ONTARIO, NY 14519"
MARCOS DIEGO FLOWERS,,MATRAZZO FLORIST INC,518-664-4343,"29 FARRELL STREET, MECHANICVILLE, NY 12118"
SHILOW FARM AND LANDSCAPING,,SUNRISE FIELDS FARM,315-520-5565,"7070 DORN SPUR RD, BOONVILLE, NY 13309"
JOHNSTONE FLORIST,,NATURAL LANDWORKS,716-537-2927,"ROUTE 78 & IRISH RD, NORTH JAVA, NY 14113"
LINDA J HAHN,robin@southerncomfortsquilting.com,NORWICH MEADOWS FRM LLC,607-336-7598,"4450 STATE HIGHWAY 23, NORWICH, NY 13815"
WALSH MIKE & SONS GREENHOUSES INC,,PEACE OF THE PIE LLC,716-560-9584,"2311 MAIN ST, COLLINS, NY 14034"
WAYSIDE GARDEN CENTER,,TRANQUILITY HILL FARM,315-359-8071,"3139 BIRD ROAD, CLIFTON SPINGS, NY 14432"
BEDS & BORDERS INC,,WAYSIDE GARDEN CENTER,,"230 PANNELL RD, FAIRPORT, NY 14450"
CURDIES CREATIONS,news@pressrepublican.com,HOMESPUN TREASURES,716-592-3480,"11952 ALLEN ROAD, EAST CONCORD, NY 14055"
BRIZZELL FARM & GREENHOUSES,,ANDERSONS PRODUCE,585-243-2175,"2774 MAIN STREET, YORK, NY 14592"
STARR NURSERY LLC,support@starrnursery.com,RIVERMEDE FARM,518-576-2021,"1925 ROUTE 73, KEENE VALLEY, NY 12943"
DEBUCKS SOD FARM OF NY,ddepasquale@groupc.com,WARRENS NURSERY INC - GROW,631-726-4767,"100 MAJORS PATH, SOUTHAMPTON, NY 11968"
MOUNTAIN VIEW GARDENS,,M&M PRODUCE,NONE,"7918 TUCKER HILL ROAD, HOUGHTON, NY 14744"
LORIS LNDSCP&PERENNIAL,,TREES OF THE WOODS,845-482-4528,"135 LEINS ROAD, PO BOX 6, CALLICOON CENTER, NY 12724"
SEGUIN FAMILY FARM,,SCARBOROUGH FIELDS & FLOWERS,845-741-4882,"2741 ALBANY POST ROAD, MONTGOMERY, NY 12549"
DECORATIVE GARDENS INCORPORATED,,"INVINCIBLE SUMMER FARMS, LLC",631-512-8270,"4280 YOUNGS AVE, SOUTHOLD, NY 11971"
HORST FARM MARKET,info@discoverlancaster.com,CONSUMER SALES INC,631-740-0443,"318 SMITHTOWN BLVD, LAKE RONKONKOMA, NY 11779"
BRIARCLIFF SOD INC,,FANTASTIC GARDENS OF LI INC.,631-475-7118,"67 AVERY AVENUE, PATCHOGUE, NY 11772"
SUNNY GARDEN GREENHOUSES,,VELESKO JERRY W,585-735-3065,"10375 MAPLE RIDGE ROAD, MIDDLEPORT, NY 14105"
A J TEETER FARM,info@ithacamarket.com,SCHLECHT NURSERY INC,,"12 N BERNSTEIN BLVD, MANORVILLE, NY 11949"
DAVIS STELLA,,ALLENWAY ACRES,315-620-2878,"8200 ALLOWAY RD, LYONS, NY 14489"
HIDDEN VIEW GREENHOUSE,,GARDEN BARN THE,518-747-8843,"351 EAST ROAD, ROUTE 42, FORT EDWARD, NY 12828"
MARKRISTO FARM,markristo@gmail.com,MAPLEHORST FARM NURSERY INC,845-794-8596,"151 RAPP ROAD, MONTICELLO, NY 12701"
DOUG-MAR FARMS,13208cnyrma@gmail.com,HANNEN MICHAEL,585-256-1124,"171 LABURNAM CRESENT, ROCHESTER, NY 14620"
JOES PLANT SHACK,,HARGRAVE FARMS,585-534-5275,"3757 STATE ROUTE 21, WAYLAND, NY 14572"
CHAMPLAIN PEONY COMPANY,,PINESBRIDGE NURSERY,914-941-7663,"90 PINESBRIDGE ROAD, OSSINING, NY 10562"
COASTAL GREENHOUSES LLC,,BLOOMS BY BOGNER,315-733-0466,"1126 PLEASANT STREET, UTICA, NY 13501"
DARK HOLLOW FARMS,,MICHAEL & SONS NURSERIES INC,914-592-6620,"50 OLD COUNTRY RD, ELMSFORD, NY 10523"
